Date,"Crude_Oil_WTI_('Close', 'CL=F')","Crude_Oil_WTI_('High', 'CL=F')","Crude_Oil_WTI_('Low', 'CL=F')","Crude_Oil_WTI_('Open', 'CL=F')","Crude_Oil_WTI_('Volume', 'CL=F')","Crude_Oil_Brent_('Close', 'BZ=F')","Crude_Oil_Brent_('High', 'BZ=F')","Crude_Oil_Brent_('Low', 'BZ=F')","Crude_Oil_Brent_('Open', 'BZ=F')","Crude_Oil_Brent_('Volume', 'BZ=F')","Natural_Gas_('Close', 'NG=F')","Natural_Gas_('High', 'NG=F')","Natural_Gas_('Low', 'NG=F')","Natural_Gas_('Open', 'NG=F')","Natural_Gas_('Volume', 'NG=F')","Heating_Oil_('Close', 'HO=F')","Heating_Oil_('High', 'HO=F')","Heating_Oil_('Low', 'HO=F')","Heating_Oil_('Open', 'HO=F')","Heating_Oil_('Volume', 'HO=F')","Gasoline_('Close', 'RB=F')","Gasoline_('High', 'RB=F')","Gasoline_('Low', 'RB=F')","Gasoline_('Open', 'RB=F')","Gasoline_('Volume', 'RB=F')","Gold_('Close', 'GC=F')","Gold_('High', 'GC=F')","Gold_('Low', 'GC=F')","Gold_('Open', 'GC=F')","Gold_('Volume', 'GC=F')","Silver_('Close', 'SI=F')","Silver_('High', 'SI=F')","Silver_('Low', 'SI=F')","Silver_('Open', 'SI=F')","Silver_('Volume', 'SI=F')","Platinum_('Close', 'PL=F')","Platinum_('High', 'PL=F')","Platinum_('Low', 'PL=F')","Platinum_('Open', 'PL=F')","Platinum_('Volume', 'PL=F')","Palladium_('Close', 'PA=F')","Palladium_('High', 'PA=F')","Palladium_('Low', 'PA=F')","Palladium_('Open', 'PA=F')","Palladium_('Volume', 'PA=F')","Copper_('Close', 'HG=F')","Copper_('High', 'HG=F')","Copper_('Low', 'HG=F')","Copper_('Open', 'HG=F')","Copper_('Volume', 'HG=F')","Aluminum_('Close', 'ALI=F')","Aluminum_('High', 'ALI=F')","Aluminum_('Low', 'ALI=F')","Aluminum_('Open', 'ALI=F')","Aluminum_('Volume', 'ALI=F')","Corn_('Close', 'ZC=F')","Corn_('High', 'ZC=F')","Corn_('Low', 'ZC=F')","Corn_('Open', 'ZC=F')","Corn_('Volume', 'ZC=F')","Wheat_('Close', 'ZW=F')","Wheat_('High', 'ZW=F')","Wheat_('Low', 'ZW=F')","Wheat_('Open', 'ZW=F')","Wheat_('Volume', 'ZW=F')","Soybeans_('Close', 'ZS=F')","Soybeans_('High', 'ZS=F')","Soybeans_('Low', 'ZS=F')","Soybeans_('Open', 'ZS=F')","Soybeans_('Volume', 'ZS=F')","Oats_('Close', 'ZO=F')","Oats_('High', 'ZO=F')","Oats_('Low', 'ZO=F')","Oats_('Open', 'ZO=F')","Oats_('Volume', 'ZO=F')","Rice_('Close', 'ZR=F')","Rice_('High', 'ZR=F')","Rice_('Low', 'ZR=F')","Rice_('Open', 'ZR=F')","Rice_('Volume', 'ZR=F')","Coffee_('Close', 'KC=F')","Coffee_('High', 'KC=F')","Coffee_('Low', 'KC=F')","Coffee_('Open', 'KC=F')","Coffee_('Volume', 'KC=F')","Sugar_('Close', 'SB=F')","Sugar_('High', 'SB=F')","Sugar_('Low', 'SB=F')","Sugar_('Open', 'SB=F')","Sugar_('Volume', 'SB=F')","Cotton_('Close', 'CT=F')","Cotton_('High', 'CT=F')","Cotton_('Low', 'CT=F')","Cotton_('Open', 'CT=F')","Cotton_('Volume', 'CT=F')","Cocoa_('Close', 'CC=F')","Cocoa_('High', 'CC=F')","Cocoa_('Low', 'CC=F')","Cocoa_('Open', 'CC=F')","Cocoa_('Volume', 'CC=F')","Orange_Juice_('Close', 'OJ=F')","Orange_Juice_('High', 'OJ=F')","Orange_Juice_('Low', 'OJ=F')","Orange_Juice_('Open', 'OJ=F')","Orange_Juice_('Volume', 'OJ=F')","Live_Cattle_('Close', 'LE=F')","Live_Cattle_('High', 'LE=F')","Live_Cattle_('Low', 'LE=F')","Live_Cattle_('Open', 'LE=F')","Live_Cattle_('Volume', 'LE=F')","Lean_Hogs_('Close', 'HE=F')","Lean_Hogs_('High', 'HE=F')","Lean_Hogs_('Low', 'HE=F')","Lean_Hogs_('Open', 'HE=F')","Lean_Hogs_('Volume', 'HE=F')","Feeder_Cattle_('Close', 'GF=F')","Feeder_Cattle_('High', 'GF=F')","Feeder_Cattle_('Low', 'GF=F')","Feeder_Cattle_('Open', 'GF=F')","Feeder_Cattle_('Volume', 'GF=F')","Lumber_('Close', 'LBS=F')","Lumber_('High', 'LBS=F')","Lumber_('Low', 'LBS=F')","Lumber_('Open', 'LBS=F')","Lumber_('Volume', 'LBS=F')",Year,Month,Quarter,Day_of_Week,Week_of_Year
2019-02-11,52.40999984741211,52.779998779296875,51.22999954223633,52.65999984741211,750242.0,61.5099983215332,62.34000015258789,60.900001525878906,62.0,35285.0,2.6419999599456787,2.74399995803833,2.638000011444092,2.6500000953674316,202418.0,1.892199993133545,1.9217000007629395,1.885699987411499,1.909999966621399,63231.0,1.4191999435424805,1.4539999961853027,1.4071999788284302,1.44159996509552,71679.0,1307.0,1313.4000244140625,1304.699951171875,1313.4000244140625,119.0,15.656999588012695,15.656999588012695,15.649999618530273,15.656999588012695,2.0,782.7000122070312,782.7000122070312,782.7000122070312,782.7000122070312,0.0,1395.199951171875,1395.199951171875,1395.199951171875,1395.199951171875,0.0,2.7915000915527344,2.796999931335449,2.7850000858306885,2.7950000762939453,404.0,2332.5,2332.5,2332.5,2332.5,0.0,372.75,375.0,371.75,374.5,309359.0,518.25,519.0,512.0,517.25,85556.0,905.0,918.75,903.5,914.75,124095.0,282.25,285.25,281.0,284.75,539.0,1027.0,1037.5,1025.0,1036.5,910.0,100.19999694824219,102.69999694824219,99.8499984741211,102.5999984741211,43890.0,12.670000076293945,12.760000228881836,12.569999694824219,12.720000267028809,100372.0,70.55000305175781,72.70999908447266,70.30000305175781,72.48999786376953,33763.0,2224.0,2237.0,2189.0,2189.0,15994.0,118.3499984741211,121.44999694824219,118.25,121.1500015258789,1129.0,127.82499694824219,127.9000015258789,127.0250015258789,127.25,4263.0,55.17499923706055,55.375,54.900001525878906,55.0,2088.0,144.6750030517578,144.875,143.9499969482422,144.125,6186.0,404.1000061035156,417.29998779296875,404.1000061035156,415.0,457.0,2019,2,1,0,7
2019-02-12,53.099998474121094,54.04999923706055,52.290000915527344,52.470001220703125,708312.0,62.41999816894531,63.31999969482422,61.540000915527344,61.599998474121094,36801.0,2.687999963760376,2.697999954223633,2.618000030517578,2.6470000743865967,169233.0,1.9071999788284302,1.9357999563217163,1.8914999961853027,1.895799994468689,70512.0,1.4271999597549438,1.4702999591827393,1.4180999994277954,1.420799970626831,76044.0,1309.199951171875,1312.0,1307.5999755859375,1310.0,109.0,15.65999984741211,15.65999984741211,15.65999984741211,15.65999984741211,0.0,785.7000122070312,785.7000122070312,785.7000122070312,785.7000122070312,7.0,1413.800048828125,1413.800048828125,1413.800048828125,1413.800048828125,0.0,2.7744998931884766,2.7864999771118164,2.759500026702881,2.7864999771118164,657.0,2332.5,2332.5,2332.5,2332.5,0.0,378.25,378.75,373.0,373.5,291257.0,520.0,520.75,514.5,518.5,82836.0,917.5,919.75,905.5,905.5,126536.0,287.0,287.75,281.0,282.0,490.0,1025.0,1034.5,1025.0,1031.0,697.0,100.44999694824219,101.25,99.9000015258789,100.19999694824219,29494.0,12.850000381469727,12.920000076293945,12.699999809265137,12.699999809265137,95574.0,69.77999877929688,70.93000030517578,69.72000122070312,70.62000274658203,22365.0,2227.0,2247.0,2217.0,2224.0,13647.0,118.9000015258789,119.9000015258789,118.3499984741211,118.3499984741211,1578.0,126.82499694824219,127.8499984741211,126.7750015258789,127.82499694824219,7043.0,55.17499923706055,55.375,55.099998474121094,55.275001525878906,2893.0,144.39999389648438,144.89999389648438,144.10000610351562,144.8249969482422,6308.0,401.3999938964844,403.5,396.0,400.1000061035156,331.0,2019,2,1,1,7
2019-02-13,53.900001525878906,54.599998474121094,53.27000045776367,53.349998474121094,706552.0,63.61000061035156,63.959999084472656,62.650001525878906,62.650001525878906,33859.0,2.575000047683716,2.6689999103546143,2.558000087738037,2.6649999618530273,185480.0,1.9387999773025513,1.9529999494552612,1.9128999710083008,1.914199948310852,63538.0,1.4651000499725342,1.4717999696731567,1.4285000562667847,1.4330999851226807,82818.0,1310.800048828125,1316.0,1308.0999755859375,1311.5999755859375,143.0,15.62399959564209,15.755000114440918,15.604999542236328,15.710000038146973,30.0,788.0,788.0,788.0,788.0,3.0,1411.0,1411.0,1411.0,1411.0,0.0,2.7739999294281006,2.7780001163482666,2.7695000171661377,2.7734999656677246,420.0,2332.5,2332.5,2332.5,2332.5,0.0,378.75,379.0,376.25,377.5,243883.0,522.25,524.0,518.75,519.75,74961.0,916.5,920.0,913.75,916.75,87709.0,281.75,287.75,281.5,286.0,444.0,1026.0,1036.5,1024.0,1025.5,1141.0,98.9000015258789,101.0,98.6500015258789,101.0,30401.0,12.75,12.890000343322754,12.720000267028809,12.869999885559082,72321.0,69.86000061035156,70.62000274658203,69.6500015258789,69.8499984741211,20329.0,2248.0,2270.0,2205.0,2219.0,8692.0,119.0999984741211,119.80000305175781,118.94999694824219,119.80000305175781,1413.0,125.94999694824219,126.7249984741211,125.875,126.55000305175781,5322.0,55.150001525878906,55.20000076293945,55.0,55.07500076293945,1277.0,143.52499389648438,144.25,143.39999389648438,144.125,6328.0,416.3999938964844,416.3999938964844,399.5,400.8999938964844,372.0,2019,2,1,2,7
2019-02-14,54.40999984741211,54.68000030517578,53.08000183105469,53.959999084472656,623546.0,64.56999969482422,64.80999755859375,63.279998779296875,63.630001068115234,39526.0,2.572999954223633,2.61299991607666,2.565999984741211,2.5910000801086426,101556.0,1.97160005569458,1.9767999649047852,1.9330999851226807,1.9392999410629272,62501.0,1.5084999799728394,1.51419997215271,1.4651999473571777,1.4687000513076782,84730.0,1309.800048828125,1311.800048828125,1301.5999755859375,1305.0,858.0,15.5,15.5,15.5,15.5,0.0,785.7000122070312,786.7999877929688,785.7000122070312,785.7000122070312,7.0,1424.300048828125,1424.300048828125,1424.300048828125,1424.300048828125,0.0,2.7760000228881836,2.7760000228881836,2.7660000324249268,2.7734999656677246,371.0,2332.5,2332.5,2332.5,2332.5,0.0,374.75,379.0,374.0,378.75,225289.0,507.0,522.5,506.0,521.5,103160.0,903.5,918.25,903.0,915.75,111538.0,282.0,284.0,281.0,282.0,456.0,1018.5,1028.5,1017.5,1028.0,867.0,97.8499984741211,99.19999694824219,97.05000305175781,98.8499984741211,19371.0,12.609999656677246,12.800000190734863,12.520000457763672,12.770000457763672,79265.0,70.12999725341797,70.38999938964844,69.52999877929688,69.95999908447266,15191.0,2232.0,2261.0,2212.0,2261.0,348.0,117.69999694824219,119.30000305175781,117.0,119.19999694824219,2359.0,126.125,126.25,125.5250015258789,125.8499984741211,5985.0,55.099998474121094,55.20000076293945,54.95000076293945,55.0,20334.0,144.0749969482422,144.3249969482422,142.625,143.52499389648438,5852.0,423.29998779296875,429.3999938964844,406.6000061035156,417.5,582.0,2019,2,1,3,7
2019-02-15,55.59000015258789,55.869998931884766,54.2400016784668,54.47999954223633,276907.0,66.25,66.4000015258789,64.43000030517578,64.61000061035156,36154.0,2.625,2.63700008392334,2.5429999828338623,2.572000026702881,98409.0,2.0202999114990234,2.023900032043457,1.9723999500274658,1.9747999906539917,56943.0,1.5729000568389893,1.576799988746643,1.5075000524520874,1.5110000371932983,98347.0,1318.0999755859375,1318.800048828125,1313.5999755859375,1313.5999755859375,190.0,15.722999572753906,15.722999572753906,15.722999572753906,15.722999572753906,2.0,803.4000244140625,803.4000244140625,803.4000244140625,803.4000244140625,0.0,1445.5999755859375,1445.5999755859375,1445.5999755859375,1445.5999755859375,1.0,2.802500009536743,2.819999933242798,2.7890000343322754,2.802000045776367,424.0,2332.5,2332.5,2332.5,2332.5,0.0,374.75,376.5,373.0,374.75,209096.0,504.25,508.75,499.25,507.75,79764.0,907.5,909.75,901.25,905.25,113607.0,275.75,281.75,275.0,281.0,985.0,999.5,1017.5,997.0,1017.5,1392.0,97.94999694824219,98.8499984741211,97.44999694824219,97.80000305175781,20843.0,13.140000343322754,13.25,12.649999618530273,12.670000076293945,98205.0,70.22000122070312,70.5,69.70999908447266,70.27999877929688,10072.0,2307.0,2316.0,2259.0,2259.0,380.0,115.19999694824219,118.8499984741211,115.0,117.8499984741211,1942.0,126.625,126.69999694824219,126.0250015258789,126.30000305175781,4893.0,59.525001525878906,60.275001525878906,58.125,58.70000076293945,14475.0,142.60000610351562,144.22500610351562,141.9499969482422,144.10000610351562,7301.0,408.29998779296875,418.0,408.29998779296875,416.29998779296875,357.0,2019,2,1,4,7
2019-02-19,56.09000015258789,56.33000183105469,55.290000915527344,55.779998779296875,153728.0,66.44999694824219,66.83000183105469,65.58000183105469,66.30999755859375,46238.0,2.6619999408721924,2.6730000972747803,2.5999999046325684,2.621000051498413,151748.0,1.9946000576019287,2.0322999954223633,1.9854999780654907,2.021399974822998,53038.0,1.5637999773025513,1.5861999988555908,1.5532000064849854,1.5728000402450562,58707.0,1340.0999755859375,1340.0999755859375,1320.5,1320.9000244140625,390.0,15.946999549865723,15.946999549865723,15.946999549865723,15.946999549865723,0.0,817.2999877929688,817.2999877929688,817.2999877929688,817.2999877929688,0.0,1492.300048828125,1492.300048828125,1460.699951171875,1492.300048828125,1.0,2.881500005722046,2.881500005722046,2.8394999504089355,2.8424999713897705,347.0,2225.0,2225.0,2225.0,2225.0,0.0,369.75,376.25,369.0,374.25,230708.0,489.75,505.25,488.5,502.5,74208.0,900.75,911.25,894.75,907.25,119260.0,270.0,278.0,269.25,277.25,765.0,986.5,998.5,982.5,998.0,846.0,97.19999694824219,98.30000305175781,96.0999984741211,97.6500015258789,21024.0,13.350000381469727,13.380000114440918,13.140000343322754,13.140000343322754,57053.0,70.41000366210938,71.08999633789062,70.19999694824219,70.22000122070312,12345.0,2340.0,2348.0,2320.0,2348.0,414.0,118.80000305175781,119.0,115.25,115.8499984741211,2552.0,127.875,128.52499389648438,126.8499984741211,126.9749984741211,3025.0,56.525001525878906,58.92499923706055,56.525001525878906,58.875,16369.0,143.75,144.64999389648438,142.10000610351562,142.5749969482422,7801.0,397.3999938964844,402.29998779296875,393.5,400.70001220703125,462.0,2019,2,1,1,8
2019-02-20,56.91999816894531,57.54999923706055,55.47999954223633,55.939998626708984,685111.0,67.08000183105469,67.37000274658203,65.62999725341797,66.36000061035156,29155.0,2.635999917984009,2.688999891281128,2.63100004196167,2.6600000858306885,110138.0,2.0183000564575195,2.0272998809814453,1.9788000583648682,1.9983999729156494,27760.0,1.598099946975708,1.6009999513626099,1.5506000518798828,1.5642999410629272,34586.0,1343.300048828125,1344.0,1338.0,1342.199951171875,581.0,16.156999588012695,16.156999588012695,16.059999465942383,16.156999588012695,2.0,830.5,830.5,830.5,830.5,0.0,1500.5,1500.5,1500.5,1500.5,0.0,2.930000066757202,2.930000066757202,2.9040000438690186,2.9040000438690186,370.0,2225.0,2225.0,2225.0,2225.0,0.0,370.75,373.5,368.5,371.5,310666.0,480.75,493.5,475.75,490.0,78091.0,902.5,905.0,893.25,902.0,132174.0,269.75,274.25,263.25,270.25,999.0,1003.5,1005.5,980.0,986.0,713.0,97.55000305175781,98.19999694824219,96.0999984741211,97.5999984741211,233.0,13.4399995803833,13.5,13.170000076293945,13.34000015258789,47541.0,70.27999877929688,70.8499984741211,70.19999694824219,70.30000305175781,8618.0,2298.0,2326.0,2302.0,2326.0,110.0,119.8499984741211,120.69999694824219,118.19999694824219,118.5,1240.0,128.3249969482422,128.375,127.80000305175781,127.8499984741211,2082.0,52.974998474121094,56.400001525878906,52.25,56.275001525878906,35560.0,143.875,144.125,143.22500610351562,143.6999969482422,4219.0,389.0,402.20001220703125,386.79998779296875,399.1000061035156,528.0,2019,2,1,2,8
2019-02-21,56.959999084472656,57.61000061035156,56.63999938964844,57.2400016784668,546202.0,67.06999969482422,67.31999969482422,66.69999694824219,67.1500015258789,27113.0,2.697000026702881,2.7079999446868896,2.6389999389648438,2.6459999084472656,97901.0,2.03629994392395,2.037600040435791,2.0092999935150146,2.018899917602539,31434.0,1.614400029182434,1.6188000440597534,1.5891000032424927,1.600000023841858,48250.0,1323.5,1334.9000244140625,1320.9000244140625,1331.300048828125,414.0,15.791000366210938,15.970000267028809,15.791000366210938,15.970000267028809,12.0,822.5999755859375,822.5999755859375,822.5999755859375,822.5999755859375,0.0,1455.199951171875,1455.199951171875,1455.199951171875,1455.199951171875,9.0,2.9024999141693115,2.9140000343322754,2.9024999141693115,2.9140000343322754,603.0,2225.0,2225.0,2225.0,2225.0,0.0,375.5,378.5,370.5,371.0,257188.0,486.5,491.5,480.25,480.5,49588.0,911.0,916.75,900.0,902.75,169207.0,270.0,272.75,267.75,271.75,537.0,1021.0,1028.5,1000.5,1005.0,510.0,96.0999984741211,97.3499984741211,96.0,97.0,37.0,13.239999771118164,13.420000076293945,13.15999984741211,13.399999618530273,44890.0,72.19000244140625,72.30000305175781,70.05000305175781,70.37000274658203,5409.0,2256.0,2256.0,2256.0,2256.0,0.0,120.05000305175781,120.4000015258789,118.5,119.3499984741211,726.0,127.625,128.60000610351562,127.32499694824219,128.4499969482422,2798.0,55.95000076293945,55.974998474121094,53.724998474121094,54.400001525878906,26134.0,143.22500610351562,144.1750030517578,142.6999969482422,143.5,5872.0,398.20001220703125,403.5,383.6000061035156,385.6000061035156,386.0,2019,2,1,3,8
2019-02-22,57.2599983215332,57.810001373291016,56.709999084472656,56.84000015258789,513439.0,67.12000274658203,67.7300033569336,66.83000183105469,66.88999938964844,23973.0,2.7170000076293945,2.7260000705718994,2.674999952316284,2.7009999752044678,35118.0,2.031100034713745,2.0460000038146973,2.0262999534606934,2.0322000980377197,20579.0,1.611199975013733,1.6262999773025513,1.6026999950408936,1.6100000143051147,38183.0,1329.199951171875,1331.300048828125,1321.0,1324.199951171875,718.0,15.907999992370605,15.907999992370605,15.907999992370605,15.907999992370605,12.0,842.2000122070312,842.2000122070312,842.2000122070312,842.2000122070312,0.0,1472.300048828125,1472.300048828125,1472.300048828125,1472.300048828125,0.0,2.9609999656677246,2.9609999656677246,2.934999942779541,2.934999942779541,311.0,2225.0,2225.0,2225.0,2225.0,0.0,375.25,377.75,374.5,374.75,316659.0,486.75,493.0,484.5,488.5,50629.0,910.25,914.75,907.5,910.25,127436.0,271.0,272.0,269.0,270.0,335.0,1019.0,1021.0,1015.0,1021.0,526.0,96.44999694824219,96.94999694824219,96.44999694824219,96.5,30.0,13.369999885559082,13.420000076293945,13.1899995803833,13.199999809265137,29397.0,71.83999633789062,72.98999786376953,71.0,72.41999816894531,138.0,2269.0,2314.0,2301.0,2301.0,10.0,121.30000305175781,121.9000015258789,118.94999694824219,119.6500015258789,1317.0,128.6750030517578,128.75,127.67500305175781,127.69999694824219,1727.0,55.45000076293945,56.599998474121094,55.224998474121094,55.599998474121094,20386.0,142.89999389648438,143.4499969482422,142.6999969482422,143.35000610351562,7216.0,396.8999938964844,409.29998779296875,392.6000061035156,399.5,335.0,2019,2,1,4,8
2019-02-25,55.47999954223633,57.529998779296875,55.08000183105469,57.16999816894531,723012.0,64.76000213623047,67.47000122070312,64.55999755859375,66.80000305175781,31914.0,2.8359999656677246,2.8510000705718994,2.7330000400543213,2.756999969482422,80154.0,1.9745999574661255,2.040299892425537,1.969099998474121,2.0281999111175537,29931.0,1.545199990272522,1.6151000261306763,1.5436999797821045,1.597100019454956,30573.0,1325.9000244140625,1331.5999755859375,1325.5999755859375,1329.199951171875,185.0,15.824999809265137,15.944999694824219,15.824999809265137,15.944999694824219,1.0,850.0,850.0,850.0,850.0,1.0,1506.5999755859375,1506.5999755859375,1506.5999755859375,1506.5999755859375,0.0,2.950000047683716,2.9605000019073486,2.9489998817443848,2.9605000019073486,173.0,2225.0,2225.0,2225.0,2225.0,0.0,370.5,378.5,370.0,377.75,344712.0,466.75,490.0,466.25,489.75,45912.0,911.75,921.0,910.25,918.0,108509.0,269.0,273.75,267.75,273.0,241.0,1010.0,1022.0,1001.0,1016.5,352.0,96.4000015258789,97.25,96.25,96.3499984741211,12.0,13.100000381469727,13.40999984741211,13.050000190734863,13.369999885559082,41623.0,71.93000030517578,72.54000091552734,72.05999755859375,72.19999694824219,55.0,2247.0,2255.0,2244.0,2249.0,13.0,118.44999694824219,121.25,118.0999984741211,120.6500015258789,930.0,128.5500030517578,129.0,128.0,128.6750030517578,1999.0,53.900001525878906,54.900001525878906,52.75,54.849998474121094,26855.0,142.5,143.5,142.27499389648438,143.0500030517578,6445.0,395.8999938964844,399.8999938964844,389.8999938964844,391.8999938964844,305.0,2019,2,1,0,9
2019-02-26,55.5,56.08000183105469,55.02000045776367,55.459999084472656,538919.0,65.20999908447266,65.72000122070312,64.33999633789062,64.72000122070312,18661.0,2.8550000190734863,2.9079999923706055,2.815999984741211,2.8429999351501465,143686.0,1.9984999895095825,2.0107998847961426,1.968500018119812,1.9767999649047852,20841.0,1.586300015449524,1.600000023841858,1.5405000448226929,1.5496000051498413,30078.0,1325.0999755859375,1325.5,1323.300048828125,1323.300048828125,939.0,15.82699966430664,15.82699966430664,15.82699966430664,15.82699966430664,60807.0,857.0,857.0,857.0,857.0,36.0,1533.5999755859375,1533.5999755859375,1533.5999755859375,1533.5999755859375,4002.0,2.944000005722046,2.9539999961853027,2.944000005722046,2.9539999961853027,54177.0,2225.0,2225.0,2225.0,2225.0,0.0,366.25,371.25,365.5,370.75,242769.0,460.25,468.0,456.25,467.0,35046.0,903.75,910.75,899.0,910.0,88696.0,265.5,270.5,264.25,270.0,331.0,1036.5,1051.5,1006.0,1011.0,1095.0,93.55000305175781,96.5,93.5999984741211,96.4000015258789,68.0,12.880000114440918,13.170000076293945,12.859999656677246,13.100000381469727,27765.0,70.8499984741211,72.2699966430664,71.16000366210938,72.2699966430664,33.0,2267.0,2250.0,2244.0,2244.0,8.0,116.6500015258789,118.1500015258789,116.0999984741211,118.1500015258789,938.0,129.5749969482422,129.8249969482422,128.77499389648438,128.9250030517578,1163.0,55.724998474121094,56.474998474121094,54.29999923706055,54.92499923706055,24651.0,143.4499969482422,143.5,142.1999969482422,142.8000030517578,4065.0,388.70001220703125,397.0,386.20001220703125,392.8999938964844,318.0,2019,2,1,1,9
2019-02-27,56.939998626708984,57.38999938964844,55.720001220703125,55.95000076293945,577227.0,66.38999938964844,66.69999694824219,65.30000305175781,65.54000091552734,10200.0,2.7990000247955322,2.812000036239624,2.7320001125335693,2.7679998874664307,94052.0,2.0216000080108643,2.0336999893188477,1.9986000061035156,2.0083999633789062,24286.0,1.6339999437332153,1.6368000507354736,1.5880000591278076,1.5985000133514404,31419.0,1317.699951171875,1327.9000244140625,1316.5,1327.699951171875,604.0,15.67199993133545,15.920000076293945,15.645000457763672,15.890000343322754,17247.0,867.7999877929688,873.5,861.7999877929688,861.7999877929688,5.0,1523.4000244140625,1537.4000244140625,1496.0,1528.199951171875,2006.0,2.9590001106262207,2.9714999198913574,2.927999973297119,2.944000005722046,12839.0,2225.0,2225.0,2225.0,2225.0,0.0,363.75,368.25,362.5,366.0,189224.0,461.0,467.75,458.25,460.25,15757.0,903.5,910.0,900.75,903.0,69356.0,256.25,265.0,254.0,264.25,284.0,1028.5,1052.0,1025.0,1052.0,691.0,95.69999694824219,96.30000305175781,93.94999694824219,93.94999694824219,15.0,12.90999984741211,12.949999809265137,12.819999694824219,12.899999618530273,19607.0,71.19000244140625,71.2699966430664,71.25,71.25,6.0,2304.0,2304.0,2304.0,2304.0,0.0,113.1500015258789,116.25,113.0,116.25,877.0,129.39999389648438,129.72500610351562,129.125,129.5749969482422,1495.0,55.599998474121094,56.875,54.224998474121094,54.650001525878906,20503.0,143.875,144.0,143.35000610351562,143.35000610351562,3354.0,388.70001220703125,388.8999938964844,383.0,385.5,217.0,2019,2,1,2,9
2019-02-28,57.220001220703125,57.43000030517578,56.43000030517578,57.0,496678.0,66.02999877929688,66.36000061035156,65.75,66.31999969482422,28959.0,2.812000036239624,2.8429999351501465,2.7869999408721924,2.808000087738037,118344.0,2.0234999656677246,2.038100004196167,2.0088999271392822,2.0248000621795654,56277.0,1.6292999982833862,1.6490000486373901,1.6172000169754028,1.6297999620437622,58363.0,1312.800048828125,1323.699951171875,1311.5,1321.0999755859375,141.0,15.538000106811523,15.765000343322754,15.520000457763672,15.675000190734863,1031.0,873.0,873.0,868.5,869.7999877929688,4.0,1532.0,1553.0,1503.5,1506.300048828125,60.0,2.950000047683716,2.9679999351501465,2.942500114440918,2.9679999351501465,2510.0,2225.0,2225.0,2225.0,2225.0,0.0,362.0,364.75,361.25,363.75,23512.0,452.5,460.5,452.25,460.25,4222.0,897.5,905.25,897.0,903.0,13006.0,252.0,257.0,250.5,257.0,9.0,1039.5,1042.0,1028.5,1028.5,24.0,95.19999694824219,95.55000305175781,94.69999694824219,94.69999694824219,42.0,12.729999542236328,12.920000076293945,12.640000343322754,12.920000076293945,58692.0,71.73999786376953,71.80000305175781,71.80000305175781,71.80000305175781,8.0,2238.0,2238.0,2238.0,2238.0,0.0,114.30000305175781,114.25,112.1500015258789,112.94999694824219,710.0,129.9499969482422,129.9499969482422,128.4499969482422,129.5749969482422,27457.0,55.875,56.625,55.20000076293945,55.45000076293945,15314.0,142.875,143.5749969482422,142.35000610351562,143.5500030517578,4536.0,385.6000061035156,391.3999938964844,384.6000061035156,391.3999938964844,230.0,2019,2,1,3,9
2019-03-01,55.79999923706055,57.880001068115234,55.56999969482422,57.220001220703125,684186.0,65.06999969482422,67.13999938964844,64.58999633789062,66.41000366210938,38355.0,2.8589999675750732,2.871999979019165,2.7799999713897705,2.805000066757202,134663.0,2.000999927520752,2.0478999614715576,1.979099988937378,2.0292999744415283,55007.0,1.730299949645996,1.7719999551773071,1.712399959564209,1.7520999908447266,69014.0,1296.4000244140625,1312.199951171875,1288.9000244140625,1312.199951171875,110.0,15.168999671936035,15.574999809265137,15.079999923706055,15.555000305175781,585.0,861.5999755859375,861.5999755859375,861.5999755859375,861.5999755859375,0.0,1536.5999755859375,1550.0,1528.5,1543.0,20.0,2.933500051498413,2.9779999256134033,2.92549991607666,2.946500062942505,1431.0,2225.0,2225.0,2225.0,2225.0,0.0,364.0,364.0,357.5,361.75,12360.0,454.0,457.75,440.5,452.5,2211.0,899.25,905.0,888.25,897.25,8373.0,253.0,253.0,253.0,253.0,4.0,1028.5,1028.5,1028.5,1028.5,23.0,96.94999694824219,97.5,97.5,97.5,8.0,12.619999885559082,12.880000114440918,12.609999656677246,12.850000381469727,58470.0,72.7300033569336,72.33999633789062,71.4000015258789,72.33999633789062,9.0,2218.0,2217.0,2217.0,2217.0,10.0,114.05000305175781,114.75,113.75,114.55000305175781,114.0,129.5500030517578,130.4499969482422,129.02499389648438,130.14999389648438,38071.0,56.400001525878906,57.57500076293945,55.67499923706055,55.70000076293945,23374.0,141.22500610351562,143.10000610351562,140.64999389648438,143.0,5626.0,379.3999938964844,381.1000061035156,374.1000061035156,380.0,189.0,2019,3,1,4,9
